,Date,Shop_Id,Item_ID,Item_Price,Item_count_Day
74,2015-01-04 00:00:00,29,21367,749,1
75,2015-01-04 00:00:00,31,32,149,1
76,2015-01-04 00:00:00,31,486,300,1
77,2015-01-04 00:00:00,28,1563,1799,1
78,2015-01-04 00:00:00,28,1971,4499,1
79,2015-01-04 00:00:00,28,1878,2599,1
80,2015-01-04 00:00:00,27,21364,479,1
81,2015-01-04 00:00:00,27,21365,999,1
82,2015-01-04 00:00:00,28,30,169,1
83,2015-01-04 00:00:00,27,21605,99,1
84,2015-01-04 00:00:00,28,3342,2999,1
85,2015-01-04 00:00:00,28,3340,1799,1
86,2015-01-04 00:00:00,28,3071,799,1
87,2015-01-04 00:00:00,28,3934,3499,1
88,2015-01-04 00:00:00,28,3777,349,1
89,2015-01-04 00:00:00,28,2293,999,2
90,2015-01-04 00:00:00,28,2284,2999,1
91,2015-01-04 00:00:00,28,2578,349,1
92,2015-01-04 00:00:00,28,2799,499,1
93,2015-01-04 00:00:00,27,15817,399,1
94,2015-01-04 00:00:00,27,16441,99,1
95,2015-01-04 00:00:00,27,15739,499,1
96,2015-01-04 00:00:00,27,17322,149,1
97,2015-01-04 00:00:00,27,14822,1259,2
98,2015-01-04 00:00:00,27,15257,1199,1
99,2015-01-04 00:00:00,27,16113,1599,1
100,2015-01-04 00:00:00,27,16136,1199,1
101,2015-01-04 00:00:00,27,16116,659,1
102,2015-01-04 00:00:00,27,15856,899,1
103,2015-01-04 00:00:00,27,15989,499,1
104,2015-01-04 00:00:00,27,15857,1499,1
105,2015-01-04 00:00:00,27,20608,1999,1
106,2015-01-04 00:00:00,27,20544,1999,1
107,2015-01-04 00:00:00,27,20521,1999,1
108,2015-01-04 00:00:00,27,20225,479,1
109,2015-01-04 00:00:00,27,18042,299,2
110,2015-01-04 00:00:00,27,18030,299,1
111,2015-01-04 00:00:00,27,18026,299,2
112,2015-01-04 00:00:00,27,18050,299,1
113,2015-01-04 00:00:00,27,18048,299,1
114,2015-01-04 00:00:00,27,18046,299,1
115,2015-01-04 00:00:00,27,18049,299,1
116,2015-01-04 00:00:00,28,11927,599,1
117,2015-01-04 00:00:00,28,11431,79,1
118,2015-01-04 00:00:00,28,8079,399,1
119,2015-01-04 00:00:00,28,11899,99,1
120,2015-01-04 00:00:00,28,10476,479,2
121,2015-01-04 00:00:00,28,10164,199,1
122,2015-01-04 00:00:00,28,14308,169,1
123,2015-01-04 00:00:00,28,13803,799,2
124,2015-01-04 00:00:00,28,14597,199,1
125,2015-01-04 00:00:00,28,12091,499,1
126,2015-01-04 00:00:00,28,13591,1799,1
127,2015-01-04 00:00:00,28,12839,99,1
128,2015-01-04 00:00:00,28,5459,349,1
129,2015-01-04 00:00:00,28,5823,2799,1
130,2015-01-04 00:00:00,28,4393,1198,1
131,2015-01-04 00:00:00,28,4003,449,1
132,2015-01-04 00:00:00,28,4102,349,2
133,2015-01-04 00:00:00,28,4872,1199,1
134,2015-01-04 00:00:00,28,7308,349,1
135,2015-01-04 00:00:00,28,7894,2290,2
136,2015-01-04 00:00:00,28,6129,1999,1
137,2015-01-04 00:00:00,28,6027,299,1
138,2015-01-04 00:00:00,28,6713,1699,2
139,2015-01-04 00:00:00,28,6351,449,1
140,2015-01-04 00:00:00,31,18677,199,1
141,2015-01-04 00:00:00,31,19116,399,1
142,2015-01-04 00:00:00,31,20613,1099,2
143,2015-01-04 00:00:00,31,21365,999,1
144,2015-01-04 00:00:00,31,21367,749,1
145,2015-01-04 00:00:00,31,21377,135,1
146,2015-01-04 00:00:00,31,21364,479,1
147,2015-01-04 00:00:00,31,19817,499,1
148,2015-01-04 00:00:00,31,19894,499,1
149,2015-01-04 00:00:00,31,19692,169,1
150,2015-01-04 00:00:00,31,19752,63,1
151,2015-01-04 00:00:00,31,20465,1399,1
152,2015-01-04 00:00:00,31,20055,399,1
153,2015-01-04 00:00:00,31,16356,199,1
154,2015-01-04 00:00:00,31,16555,49,1
155,2015-01-04 00:00:00,31,16790,2899,1
156,2015-01-04 00:00:00,31,16058,449,1
157,2015-01-04 00:00:00,31,16137,399,1
158,2015-01-04 00:00:00,31,16116,659,1
159,2015-01-04 00:00:00,31,16083,449,1
160,2015-01-04 00:00:00,31,15615,399,1
161,2015-01-04 00:00:00,31,17500,499,1
162,2015-01-04 00:00:00,31,17467,399,1
163,2015-01-04 00:00:00,31,17748,349,1
164,2015-01-04 00:00:00,31,16896,399,1
165,2015-01-04 00:00:00,31,17046,399,1
166,2015-01-04 00:00:00,31,17130,58,1
167,2015-01-04 00:00:00,31,16032,499,1
168,2015-01-04 00:00:00,31,21386,134,1
169,2015-01-04 00:00:00,35,4806,99,1
170,2015-01-04 00:00:00,35,5821,1099,1
171,2015-01-04 00:00:00,35,5663,3690,1
172,2015-01-04 00:00:00,35,2976,2199,1
173,2015-01-04 00:00:00,35,3072,3499,1
174,2015-01-04 00:00:00,35,2799,499,1
175,2015-01-04 00:00:00,35,13802,499,1
176,2015-01-04 00:00:00,35,12477,199,1
177,2015-01-04 00:00:00,35,7736,299,1
178,2015-01-04 00:00:00,35,7894,2290,1
179,2015-01-04 00:00:00,35,7877,3990,-1
180,2015-01-04 00:00:00,35,9554,199,1
181,2015-01-04 00:00:00,35,10455,99,1
182,2015-01-04 00:00:00,31,22088,119,2
183,2015-01-04 00:00:00,31,22087,119,1
184,2015-01-04 00:00:00,31,21363,3199,1
185,2015-01-04 00:00:00,31,21440,149,1
186,2015-01-04 00:00:00,31,21793,999,1
187,2015-01-04 00:00:00,31,21976,1499,1
188,2015-01-04 00:00:00,35,970,349,1
189,2015-01-04 00:00:00,34,22088,119,1
190,2015-01-04 00:00:00,34,22087,119,1
191,2015-01-04 00:00:00,34,20949,5,1
192,2015-01-04 00:00:00,35,1880,2849,1
193,2015-01-04 00:00:00,35,1857,1999,1
194,2015-01-04 00:00:00,35,1883,3999,1
195,2015-01-04 00:00:00,35,1826,28,1
196,2015-01-04 00:00:00,35,1824,28,1
197,2015-01-04 00:00:00,34,17717,2599,1
198,2015-01-04 00:00:00,34,13697,899,1
199,2015-01-04 00:00:00,34,15044,298,1
200,2015-01-04 00:00:00,31,9355,349,1
201,2015-01-04 00:00:00,31,8012,299,1
202,2015-01-04 00:00:00,31,8008,299,2
203,2015-01-04 00:00:00,31,9495,99,1
204,2015-01-04 00:00:00,31,10476,479,2
205,2015-01-04 00:00:00,31,10478,799,1
206,2015-01-04 00:00:00,31,10633,899,1
207,2015-01-04 00:00:00,31,10615,599,1
208,2015-01-04 00:00:00,31,9697,1799,1
209,2015-01-04 00:00:00,31,10266,299,1
210,2015-01-04 00:00:00,31,10378,149,1
211,2015-01-04 00:00:00,31,5822,1149,4
212,2015-01-04 00:00:00,31,5341,1399,1
213,2015-01-04 00:00:00,31,5572,1890,1
214,2015-01-04 00:00:00,31,4807,399,1
215,2015-01-04 00:00:00,31,4872,1199,1
216,2015-01-04 00:00:00,31,4628,299,1
217,2015-01-04 00:00:00,31,5305,299,1
218,2015-01-04 00:00:00,31,4906,1999,1
219,2015-01-04 00:00:00,31,6308,299,1
220,2015-01-04 00:00:00,31,6710,599,1
221,2015-01-04 00:00:00,31,7793,2599,1
222,2015-01-04 00:00:00,31,7233,599,1
223,2015-01-04 00:00:00,31,6051,399,1
224,2015-01-04 00:00:00,31,6129,1999,1
225,2015-01-04 00:00:00,31,6128,2499,1
226,2015-01-04 00:00:00,31,5962,699,1
227,2015-01-04 00:00:00,31,6496,249,1
228,2015-01-04 00:00:00,31,6252,299,1
229,2015-01-04 00:00:00,31,6226,199,1
230,2015-01-04 00:00:00,31,14437,349,1
231,2015-01-04 00:00:00,31,14458,299,1
232,2015-01-04 00:00:00,31,13812,99,1
233,2015-01-04 00:00:00,31,13803,799,1
234,2015-01-04 00:00:00,31,13802,499,1
235,2015-01-04 00:00:00,31,14019,149,2
236,2015-01-04 00:00:00,31,14223,299,1
237,2015-01-04 00:00:00,31,15286,1899,1
238,2015-01-04 00:00:00,31,15336,529,1
239,2015-01-04 00:00:00,31,15480,599,1
240,2015-01-04 00:00:00,31,14830,339,1
241,2015-01-04 00:00:00,31,14628,199,1
242,2015-01-04 00:00:00,31,15240,599,1
243,2015-01-04 00:00:00,31,14844,339,1
244,2015-01-04 00:00:00,31,11926,1139,2
245,2015-01-04 00:00:00,31,11688,149,1
246,2015-01-04 00:00:00,31,11711,299,1
247,2015-01-04 00:00:00,31,11795,199,1
248,2015-01-04 00:00:00,31,11927,569,4
249,2015-01-04 00:00:00,31,11181,99,1
250,2015-01-04 00:00:00,31,11247,399,1
251,2015-01-04 00:00:00,31,11134,79,1
252,2015-01-04 00:00:00,31,11106,199,1
253,2015-01-04 00:00:00,31,11595,99,1
254,2015-01-04 00:00:00,31,12797,199,1
255,2015-01-04 00:00:00,31,12062,99,1
256,2015-01-04 00:00:00,31,12361,99,1
257,2015-01-04 00:00:00,24,8079,399,1
258,2015-01-04 00:00:00,24,8073,399,1
259,2015-01-04 00:00:00,24,11926,1199,1
260,2015-01-04 00:00:00,24,9401,299,1
261,2015-01-04 00:00:00,24,10478,799,1
262,2015-01-04 00:00:00,24,10476,479,1
263,2015-01-04 00:00:00,24,13802,499,1
264,2015-01-04 00:00:00,24,6126,999,1
265,2015-01-04 00:00:00,24,6117,249,1
266,2015-01-04 00:00:00,24,8570,499,1
267,2015-01-04 00:00:00,24,7856,799,1
268,2015-01-04 00:00:00,25,74,499,1
269,2015-01-04 00:00:00,24,20949,5,1
270,2015-01-04 00:00:00,24,14228,99,1
271,2015-01-04 00:00:00,24,14227,99,1
272,2015-01-04 00:00:00,24,19993,98,1
273,2015-01-04 00:00:00,21,20269,169,1
274,2015-01-04 00:00:00,21,22162,399,1
275,2015-01-04 00:00:00,21,17785,169,1
276,2015-01-04 00:00:00,24,1905,249,1
277,2015-01-04 00:00:00,21,20225,479,1
278,2015-01-04 00:00:00,21,18923,399,1
279,2015-01-04 00:00:00,21,19817,499,1
280,2015-01-04 00:00:00,21,19162,749,1
281,2015-01-04 00:00:00,21,19161,399,1
282,2015-01-04 00:00:00,24,4178,1590,1
283,2015-01-04 00:00:00,24,4231,2299,1
284,2015-01-04 00:00:00,24,5240,799,1
285,2015-01-04 00:00:00,24,5380,3490,1
286,2015-01-04 00:00:00,24,1914,249,1
287,2015-01-04 00:00:00,24,3071,799,1
288,2015-01-04 00:00:00,24,3146,2590,1
289,2015-01-04 00:00:00,25,5272,299,1
290,2015-01-04 00:00:00,25,5827,349,1
291,2015-01-04 00:00:00,25,5821,1099,1
292,2015-01-04 00:00:00,25,5822,1149,1
293,2015-01-04 00:00:00,25,4808,399,1
294,2015-01-04 00:00:00,25,4906,1999,1
295,2015-01-04 00:00:00,25,4962,399,1
296,2015-01-04 00:00:00,25,6503,1999,1
297,2015-01-04 00:00:00,25,5672,3490,1
298,2015-01-04 00:00:00,25,5658,799,1
299,2015-01-04 00:00:00,25,5601,399,1
300,2015-01-04 00:00:00,25,6185,499,1
301,2015-01-04 00:00:00,25,6254,1249,1
302,2015-01-04 00:00:00,25,6028,2499,1
303,2015-01-04 00:00:00,25,2416,699,1
304,2015-01-04 00:00:00,25,1971,4499,1
305,2015-01-04 00:00:00,25,2575,2099,-1
306,2015-01-04 00:00:00,25,2778,99,1
307,2015-01-04 00:00:00,25,2819,2198,1
308,2015-01-04 00:00:00,25,2808,999,1
309,2015-01-04 00:00:00,25,2755,999,1
310,2015-01-04 00:00:00,25,1390,1398,1
311,2015-01-04 00:00:00,25,2852,666,3
312,2015-01-04 00:00:00,25,1535,1999,1
313,2015-01-04 00:00:00,25,1876,2599,1
314,2015-01-04 00:00:00,25,2853,666,3
315,2015-01-04 00:00:00,25,3708,899,2
316,2015-01-04 00:00:00,25,4355,2399,1
317,2015-01-04 00:00:00,25,3071,799,1
318,2015-01-04 00:00:00,25,3238,2398,1
319,2015-01-04 00:00:00,25,3423,1399,1
320,2015-01-04 00:00:00,22,10517,1849,1
321,2015-01-04 00:00:00,22,9451,399,1
322,2015-01-04 00:00:00,22,12206,2499,1
323,2015-01-04 00:00:00,22,6156,99,1
324,2015-01-04 00:00:00,22,5821,1099,1
325,2015-01-04 00:00:00,22,7805,498,1
326,2015-01-04 00:00:00,22,7308,349,1
327,2015-01-04 00:00:00,22,17717,1999,1
328,2015-01-04 00:00:00,22,19436,799,1
329,2015-01-04 00:00:00,22,19307,799,1
330,2015-01-04 00:00:00,22,16249,899,1
331,2015-01-04 00:00:00,22,13387,299,5
332,2015-01-04 00:00:00,22,13367,299,1
333,2015-01-04 00:00:00,22,14652,199,1
334,2015-01-04 00:00:00,22,14386,149,1
335,2015-01-04 00:00:00,19,16055,599,1
336,2015-01-04 00:00:00,19,16056,799,1
337,2015-01-04 00:00:00,19,16184,449,1
338,2015-01-04 00:00:00,19,16210,359,1
339,2015-01-04 00:00:00,22,3443,1799,1
340,2015-01-04 00:00:00,22,3236,2398,1
341,2015-01-04 00:00:00,22,3234,498,1
342,2015-01-04 00:00:00,22,3071,799,1
343,2015-01-04 00:00:00,22,2445,599,1
344,2015-01-04 00:00:00,22,4806,99,2
345,2015-01-04 00:00:00,22,4548,2090,1
346,2015-01-04 00:00:00,22,4516,349,1
347,2015-01-04 00:00:00,22,4367,1399,1
348,2015-01-04 00:00:00,22,4190,1192,1
349,2015-01-04 00:00:00,22,486,300,2
350,2015-01-04 00:00:00,22,787,420,1
351,2015-01-04 00:00:00,22,482,3300,3
352,2015-01-04 00:00:00,22,1534,1299,1
353,2015-01-04 00:00:00,22,1568,1999,1
354,2015-01-04 00:00:00,22,1389,1998,1
355,2015-01-04 00:00:00,22,839,3300,1
356,2015-01-04 00:00:00,22,837,4600,1
357,2015-01-04 00:00:00,21,11311,899,1
358,2015-01-04 00:00:00,21,11306,449,2
359,2015-01-04 00:00:00,21,11431,79,1
360,2015-01-04 00:00:00,21,8079,399,1
361,2015-01-04 00:00:00,21,11247,399,1
362,2015-01-04 00:00:00,21,12399,99,1
363,2015-01-04 00:00:00,21,12362,399,1
364,2015-01-04 00:00:00,21,12552,199,1
365,2015-01-04 00:00:00,21,12090,399,1
366,2015-01-04 00:00:00,21,8569,399,2
367,2015-01-04 00:00:00,21,8981,399,1
368,2015-01-04 00:00:00,21,8508,699,1
369,2015-01-04 00:00:00,21,8455,3490,1
370,2015-01-04 00:00:00,21,10476,479,1
371,2015-01-04 00:00:00,21,15470,249,1
372,2015-01-04 00:00:00,21,17046,399,2
373,2015-01-04 00:00:00,21,16859,28,1
374,2015-01-04 00:00:00,21,17717,1744,2
375,2015-01-04 00:00:00,21,16493,399,1
376,2015-01-04 00:00:00,21,15817,399,1
377,2015-01-04 00:00:00,21,13827,169,1
378,2015-01-04 00:00:00,21,13802,499,2
379,2015-01-04 00:00:00,21,13229,499,1
380,2015-01-04 00:00:00,21,13230,499,1
381,2015-01-04 00:00:00,21,14243,399,1
382,2015-01-04 00:00:00,21,2517,399,1
383,2015-01-04 00:00:00,21,2813,899,1
384,2015-01-04 00:00:00,21,1969,3999,1
385,2015-01-04 00:00:00,21,2254,1399,1
386,2015-01-04 00:00:00,21,2946,449,-1
387,2015-01-04 00:00:00,21,3553,2799,1
388,2015-01-04 00:00:00,21,3342,2999,1
389,2015-01-04 00:00:00,22,21364,479,2
390,2015-01-04 00:00:00,22,20949,5,3
391,2015-01-04 00:00:00,21,1523,799,-1
392,2015-01-04 00:00:00,21,1256,149,1
393,2015-01-04 00:00:00,22,22162,399,1
394,2015-01-04 00:00:00,21,6252,299,1
395,2015-01-04 00:00:00,21,5666,3490,1
396,2015-01-04 00:00:00,21,6503,1999,1
397,2015-01-04 00:00:00,21,7220,1299,1
398,2015-01-04 00:00:00,21,7172,2599,1
399,2015-01-04 00:00:00,21,7087,999,1
400,2015-01-04 00:00:00,21,6675,26990,1
401,2015-01-04 00:00:00,21,6625,999,1
402,2015-01-04 00:00:00,21,4807,399,1
403,2015-01-04 00:00:00,21,3801,299,1
404,2015-01-04 00:00:00,21,4102,349,1
405,2015-01-04 00:00:00,21,5459,349,1
406,2015-01-04 00:00:00,21,4717,299,1
407,2015-01-04 00:00:00,21,4904,399,2
408,2015-01-04 00:00:00,21,5046,349,1
409,2015-01-04 00:00:00,21,5037,2599,1
410,2015-01-04 00:00:00,26,16676,399,1
411,2015-01-04 00:00:00,26,20225,479,2
412,2015-01-04 00:00:00,26,20226,799,1
413,2015-01-04 00:00:00,26,20540,1499,1
414,2015-01-04 00:00:00,26,20405,2399,1
415,2015-01-04 00:00:00,26,18975,149,1
416,2015-01-04 00:00:00,26,21364,479,1
417,2015-01-04 00:00:00,26,15450,999,1
418,2015-01-04 00:00:00,26,16147,599,1
419,2015-01-04 00:00:00,26,14437,349,1
420,2015-01-04 00:00:00,27,1971,4499,1
421,2015-01-04 00:00:00,27,1876,2599,1
422,2015-01-04 00:00:00,27,1969,3999,1
423,2015-01-04 00:00:00,27,2416,699,1
424,2015-01-04 00:00:00,26,21388,999,1
425,2015-01-04 00:00:00,26,21386,169,1
426,2015-01-04 00:00:00,26,21367,749,1
427,2015-01-04 00:00:00,26,21366,1599,1
428,2015-01-04 00:00:00,27,1315,449,1
429,2015-01-04 00:00:00,27,971,349,1
430,2015-01-04 00:00:00,26,4178,1590,1
431,2015-01-04 00:00:00,26,4352,1699,1
432,2015-01-04 00:00:00,26,4103,2049,1
433,2015-01-04 00:00:00,26,4717,299,1
434,2015-01-04 00:00:00,26,1905,249,1
435,2015-01-04 00:00:00,26,1969,3999,1
436,2015-01-04 00:00:00,26,5820,3199,1
437,2015-01-04 00:00:00,26,2252,399,1
438,2015-01-04 00:00:00,26,2049,998,1
439,2015-01-04 00:00:00,26,2592,499,1
440,2015-01-04 00:00:00,26,10337,149,1
441,2015-01-04 00:00:00,26,10478,799,1
442,2015-01-04 00:00:00,26,11926,1079,1
443,2015-01-04 00:00:00,26,11927,599,1
444,2015-01-04 00:00:00,26,10788,249,1
445,2015-01-04 00:00:00,26,10786,299,1
446,2015-01-04 00:00:00,26,10785,349,1
447,2015-01-04 00:00:00,26,10784,399,1
448,2015-01-04 00:00:00,26,10782,249,1
449,2015-01-04 00:00:00,26,11496,169,1
450,2015-01-04 00:00:00,26,5823,2799,1
451,2015-01-04 00:00:00,26,7812,5890,1
452,2015-01-04 00:00:00,27,9355,349,3
453,2015-01-04 00:00:00,27,10476,479,1
454,2015-01-04 00:00:00,27,10216,149,1
455,2015-01-04 00:00:00,27,7794,2498,1
456,2015-01-04 00:00:00,27,7087,999,1
457,2015-01-04 00:00:00,27,7894,2290,1
458,2015-01-04 00:00:00,27,13721,229,1
459,2015-01-04 00:00:00,27,15040,599,1
460,2015-01-04 00:00:00,27,13881,599,1
461,2015-01-04 00:00:00,27,11927,599,1
462,2015-01-04 00:00:00,27,12411,199,1
463,2015-01-04 00:00:00,27,4181,1190,1
464,2015-01-04 00:00:00,27,3753,599,1
465,2015-01-04 00:00:00,27,3340,1799,1
466,2015-01-04 00:00:00,27,3476,799,1
467,2015-01-04 00:00:00,27,3327,149,1
468,2015-01-04 00:00:00,27,5643,2990,2
469,2015-01-04 00:00:00,27,6474,249,1
470,2015-01-04 00:00:00,27,6117,249,1
471,2015-01-04 00:00:00,27,4717,299,1
472,2015-01-04 00:00:00,27,4870,1299,1
473,2015-01-04 00:00:00,27,5240,799,1
474,2015-01-04 00:00:00,25,12465,199,1
475,2015-01-04 00:00:00,25,12527,449,1
476,2015-01-04 00:00:00,25,12730,1490,1
477,2015-01-04 00:00:00,25,11927,599,2
478,2015-01-04 00:00:00,25,11926,1079,1
479,2015-01-04 00:00:00,25,14044,399,1
480,2015-01-04 00:00:00,25,14019,149,1
481,2015-01-04 00:00:00,25,14216,299,1
482,2015-01-04 00:00:00,25,15114,249,1
483,2015-01-04 00:00:00,25,15112,159,1
484,2015-01-04 00:00:00,25,13674,1649,2
485,2015-01-04 00:00:00,25,13687,1799,1
486,2015-01-04 00:00:00,25,13802,499,1
487,2015-01-04 00:00:00,25,13856,28,1
488,2015-01-04 00:00:00,25,13723,229,1
489,2015-01-04 00:00:00,25,8981,399,1
490,2015-01-04 00:00:00,25,9396,299,1
491,2015-01-04 00:00:00,25,8888,199,1
492,2015-01-04 00:00:00,25,8856,299,1
493,2015-01-04 00:00:00,25,8808,99,1
494,2015-01-04 00:00:00,25,10216,149,1
495,2015-01-04 00:00:00,25,7933,1190,1
496,2015-01-04 00:00:00,25,7856,799,1
497,2015-01-04 00:00:00,25,8537,349,1
498,2015-01-04 00:00:00,25,8469,349,1
499,2015-01-04 00:00:00,25,11185,349,1
500,2015-01-04 00:00:00,25,11184,199,1
501,2015-01-04 00:00:00,25,11339,349,1
502,2015-01-04 00:00:00,25,11652,399,1
503,2015-01-04 00:00:00,25,10617,689,1
504,2015-01-04 00:00:00,25,10578,299,1
505,2015-01-04 00:00:00,25,10382,399,1
506,2015-01-04 00:00:00,25,9994,449,1
507,2015-01-04 00:00:00,25,9929,58,1
508,2015-01-04 00:00:00,25,10478,799,1
509,2015-01-04 00:00:00,25,19686,399,1
510,2015-01-04 00:00:00,25,19438,2999,1
511,2015-01-04 00:00:00,25,19118,699,1
512,2015-01-04 00:00:00,25,19893,449,1
513,2015-01-04 00:00:00,25,19986,1999,1
514,2015-01-04 00:00:00,25,18042,299,1
515,2015-01-04 00:00:00,25,19405,399,1
516,2015-01-04 00:00:00,25,18953,28,1
517,2015-01-04 00:00:00,25,18454,199,1
518,2015-01-04 00:00:00,25,21427,169,1
519,2015-01-04 00:00:00,25,21386,169,1
520,2015-01-04 00:00:00,25,21361,1999,1
521,2015-01-04 00:00:00,25,21362,1099,1
522,2015-01-04 00:00:00,25,20611,2249,1
523,2015-01-04 00:00:00,25,20608,1999,1
524,2015-01-04 00:00:00,25,21364,479,1
525,2015-01-04 00:00:00,25,20957,1198,1
526,2015-01-04 00:00:00,25,15938,1299,1
527,2015-01-04 00:00:00,25,16245,1099,1
528,2015-01-04 00:00:00,25,16160,1999,1
529,2015-01-04 00:00:00,25,15456,649,1
530,2015-01-04 00:00:00,25,17104,399,1
531,2015-01-04 00:00:00,25,16896,399,1
532,2015-01-04 00:00:00,25,17717,1499,1
533,2015-01-04 00:00:00,25,15817,399,1
534,2015-01-04 00:00:00,25,15787,399,1
535,2015-01-04 00:00:00,25,15844,349,1
536,2015-01-04 00:00:00,25,15746,599,2
537,2015-01-04 00:00:00,25,16310,1279,1
538,2015-01-04 00:00:00,25,16826,4999,1
539,2015-01-04 00:00:00,25,16487,399,1
540,2015-01-04 00:00:00,56,2308,199,1
541,2015-01-04 00:00:00,56,2252,399,1
542,2015-01-04 00:00:00,56,2269,599,1
543,2015-01-04 00:00:00,56,2283,999,1
544,2015-01-04 00:00:00,56,3072,3499,1
545,2015-01-04 00:00:00,56,2939,449,1
546,2015-01-04 00:00:00,56,2934,449,1
547,2015-01-04 00:00:00,55,21486,210,1
548,2015-01-04 00:00:00,55,19434,50,1
549,2015-01-04 00:00:00,56,3341,2599,2
550,2015-01-04 00:00:00,56,4427,299,1
551,2015-01-04 00:00:00,56,4516,349,1
552,2015-01-04 00:00:00,56,4181,1190,1
553,2015-01-04 00:00:00,55,13097,1000,4
554,2015-01-04 00:00:00,55,13099,500,2
555,2015-01-04 00:00:00,55,10205,1079,1
556,2015-01-04 00:00:00,55,11286,399,1
557,2015-01-04 00:00:00,55,10583,199,1
558,2015-01-04 00:00:00,55,18015,300,1
559,2015-01-04 00:00:00,55,19288,500,1
560,2015-01-04 00:00:00,55,13342,150,1
561,2015-01-04 00:00:00,55,13341,150,1
562,2015-01-04 00:00:00,55,13359,150,1
563,2015-01-04 00:00:00,56,14313,199,1
564,2015-01-04 00:00:00,56,20225,479,1
565,2015-01-04 00:00:00,56,19116,399,1
566,2015-01-04 00:00:00,56,19134,549,1
567,2015-01-04 00:00:00,56,20949,5,1
568,2015-01-04 00:00:00,56,9355,349,1
569,2015-01-04 00:00:00,56,9394,299,1
570,2015-01-04 00:00:00,56,9409,349,1
571,2015-01-04 00:00:00,56,9862,99,1
572,2015-01-04 00:00:00,56,12610,349,1
573,2015-01-04 00:00:00,56,10842,399,1
